LCLid,total_daily,total_weekly,total_monthly,total_annual,min_cons,min_time,max_cons,max_time,peak_duration,avg_weekday,avg_weekend,avg_monthly,avg_seasonal,load_factor,ramp_rate,activation_hour,deactivation_hour,load_shift,occupancy_rate,variance,std_dev,weekends_impact,annual_trend,autocorr,crest_factor,kmeans_cluster,dbscan_cluster
MAC004576,13536.225997500002,13536.225997500002,13536.225997500002,13536.225997500002,0.062,14:30:00,2.9849999,12:30:00,2,0.3477814268599482,0.3756934917865045,501.34170361111126,0.3517374109524136,0.11921942397684783,0.11895228197497067,15.161209068010075,4.464735516372796,0.18478704709175592,0.8992443324937027,0.07050986816109439,0.26553694311920967,1.055704400157213,,0.4254601176572294,6.722709332391492,2,-1
MAC004577,4406.291000300001,4406.2910003,4406.2910003,4406.2910003,0.017,05:30:00,3.086,17:00:00,2,0.11642367827661905,0.11415901547750744,163.19596297407406,0.11635601896473999,0.037537988519415595,0.04549195499000741,13.625944584382871,9.691435768261965,0.046780287165283416,0.9005037783375315,0.021188147901880686,0.14556149182349254,0.9854697457390689,,0.09889540705730869,16.588757526881807,0,-1
MAC004578,3034.5320001,3034.5320000999996,3034.5320000999996,3034.5320001,0.016,15:30:00,1.901,19:00:00,5,0.09390172233019542,0.13647654620358785,144.5015238142857,0.1074229761840454,0.0557555695744814,0.053054909364626895,16.55351170568562,6.444816053511706,0.06703762177657577,0.8996655518394648,0.021162633423318568,0.145473823842362,1.2875750952687435,,0.23697831465179217,10.561753649259613,0,-1
MAC004579,8895.6430011,8895.6430011,8895.643001100001,8895.643001100001,0.015,11:30:00,2.431,13:00:00,4,0.22695512214173003,0.25012131267514753,329.4682593,0.22751444075282573,0.09620750812175488,0.03073765562917184,12.76448362720403,10.977329974811083,0.0038803503716719756,0.8992443324937027,0.09677152211911887,0.31108121466767946,1.069440862950871,,0.8435551281154816,6.246302561403928,2,-1
MAC004580,1986.6769998999998,1986.6769998999998,1986.6769999,1986.6769999,0.0,14:30:00,1.448,11:00:00,8,0.10228899933180069,0.09566525423728811,132.44513332666668,0.09950409849852877,0.06945853807995568,0.033848673552043775,16.871670702179177,4.728813559322034,0.05087744593795866,0.9007263922518159,0.005294558526610848,0.07276371710276247,0.9511741299890595,,0.4775446063875561,11.664600023537844,0,-1
MAC004581,9189.1740004,9189.174000399998,9189.1740004,9189.1740004,0.0,11:30:00,3.066,19:30:00,7,0.23398898711776403,0.26056815652674487,340.33977779259266,0.238549167625765,0.07880525165267561,0.07179319503037154,16.40050377833753,8.803526448362721,0.08829000825984379,0.8992443324937027,0.04541913467340721,0.2131176545324371,1.078381840293905,,0.3630959822094564,9.516569974081904,2,-1
MAC004582,10234.3949942,10234.394994199998,10234.3949942,10234.3949942,0.0,09:30:00,5.7490001,01:00:00,32,0.4311809021127538,0.4824417264945652,602.0232349529412,0.43293563044653227,0.07670649566514456,0.2215546168182126,0.845360824742268,11.83298969072165,0.7565841837976071,0.8989690721649485,0.7205102724105615,0.8488287650701769,1.094007764487425,,0.8770162776878168,6.010273177262441,1,-1
MAC004583,2558.1510004,2558.1510003999997,2558.1510004,2558.1510004,0.0,01:30:00,1.3940001,17:00:00,76,0.0699596363927591,0.06068481491891829,94.74633334814816,0.06695693477093868,0.04824680207228965,0.04822311029840706,13.217884130982368,3.1876574307304786,0.05466563055723706,0.8992443324937027,0.010277975080425997,0.10138034859096706,0.9023032658625861,,0.23683051996154034,11.458191900880287,0,-1
MAC004584,2554.566,2554.566,2554.5660000000007,2554.566,0.011,20:30:00,0.714,20:30:00,17,0.06291920663064275,0.0779007190265487,94.61355555555556,0.06646889714130617,0.09416316268585244,0.033412106856162346,15.621689785624213,8.683480453972257,0.02590158753555999,0.8991172761664565,0.003629128625115914,0.06024224950245396,1.1586765501978904,,0.3413564361348219,7.909328371183698,0,-1
MAC004585,9914.7989982,9914.7989982,9914.7989982,9914.7989982,0.038,01:30:00,2.6760001,20:30:00,95,0.34321144130244735,0.3511198528063726,495.73994991,0.33647720938067294,0.12920046376665686,0.13123849190961492,19.20033388981636,4.958263772954925,0.21699992913688482,0.8998330550918197,0.1740194059698199,0.4171563327696463,1.01555906688137,,0.7535659189931873,4.93907057043705,2,-1
MAC004586,12674.269001100001,12674.269001099998,12674.2690011,12674.2690011,0.048,12:30:00,4.2080002,21:00:00,5,0.4731090427660384,0.3641420578540885,633.713450055,0.42975782857799233,0.10517305371328926,0.13107877927157316,15.605351170568563,11.090301003344482,0.2774000736426147,0.8996655518394648,0.18456765726353838,0.42961338115046926,0.8228378849012249,,0.48743719178660594,6.822438028854935,2,-1
MAC004587,17291.8370068,17291.837006799997,17291.8370068,17291.8370068,0.01,15:00:00,3.7869999,19:00:00,3,0.6176543912162858,0.5698433148417295,864.5918503400001,0.5874331660025934,0.15948113675971118,0.17374128533007419,14.767558528428093,4.165551839464883,0.39043983513964625,0.8996655518394648,0.19231870102953194,0.43854156134798894,0.9434963613914596,,0.471298710023781,5.073865747152866,3,-1
MAC004588,3646.8460002,3646.8460002,3646.8460001999997,3646.8460001999997,0.015,15:00:00,1.276,12:00:00,15,0.12346683972542591,0.13765810911921153,182.34230001,0.12728297185324103,0.09996956104519264,0.034655729690777216,14.94314381270903,7.331103678929765,0.035731416220896484,0.8996655518394648,0.007456031296317409,0.08634831380123997,1.0814415975790743,,0.21084356324409198,8.283685176486676,0,-1
MAC004589,4937.2360005,4937.236000499999,4937.2360005,4937.236000500001,0.038,07:30:00,1.918,17:00:00,24,0.1665091920086416,0.18711703435049026,246.861800025,0.17078796138478533,0.08987983584834218,0.08585079787003674,15.7123745819398,6.44314381270903,0.08359550816495989,0.8996655518394648,0.035103249591665255,0.1873586122698,1.085431578165481,,0.2482651676203926,7.533443097779955,0,-1
MAC004591,1750.569,1750.5689999999997,1750.569,1750.569,0.0,00:00:00,0.865,23:00:00,2,0.06007532838434925,0.06481041666666666,87.52844999999999,0.061421288897868874,0.07066514859986177,0.03941675396326388,18.32608695652174,4.148829431438127,0.0211734595739314,0.9013377926421404,0.00530344486279778,0.07282475446438375,1.06028698264202,,0.32405992672991085,9.097922998529333,0,-1
MAC004594,3454.4599999,3454.4599998999997,3454.4599999000006,3454.4599999,0.018,09:00:00,1.388,11:30:00,6,0.11461565316507999,0.1376248670212767,172.72299999499998,0.12036945418701045,0.08720101028380219,0.038664050455498394,14.321070234113712,6.754180602006689,0.04134118619028859,0.8996655518394648,0.009499516463038954,0.0974654629242531,1.1364454653860154,,0.244454115755999,8.931882248553022,0,-1
MAC004595,2761.0670012,2761.0670012,2761.0670012000005,2761.0670012,0.027,12:00:00,2.312,18:00:00,13,0.0943377345317989,0.10166507352941179,138.05335006,0.09654877571891698,0.0417739307404096,0.04176097532444515,12.76086956521739,6.739130434782608,0.021335487207446283,0.8996655518394648,0.02165596428787704,0.14715965577520573,1.052636941007165,,0.2618452514473995,13.13484575764575,0,-1
